TRANSACTION_ID,PORTFOLIO_ID,ASSET_ID,TRADE_DATE,TRANSACTION_TYPE,QUANTITY,PRICE,FEES,CURRENCY,CREATED_AT
9000534,20003,30005,2025-08-31,SELL,29.708911,161.453443,1.292177,USD,2025-08-31 18:37:03
9000535,20005,30033,2025-03-29,SELL,0.445742,0.607172,0.886911,USD,2025-03-29 11:09:11
9000536,20006,30004,2026-01-03,SELL,35.327946,168.768966,0.654799,USD,2026-01-03 13:17:42
9000537,20003,30034,2025-05-02,BUY,12.88467,97.960464,1.297875,USD,2025-05-02 12:04:33
9000538,20010,30001,2025-07-03,SELL,54.248992,192.495572,1.739329,USD,2025-07-03 18:48:37
9000539,20007,30022,2025-05-29,SELL,1.580891,354.907977,1.749256,USD,2025-05-29 16:47:50
9000540,20011,30034,2025-08-21,BUY,36.150775,119.779413,0.0,USD,2025-08-21 19:03:15
9000541,20014,30030,2025-07-31,SELL,0.334333,2476.760138,1.693116,USD,2025-07-31 18:22:53
9000542,20005,30020,2025-08-12,SELL,40.717265,120.320834,0.0,USD,2025-08-12 13:12:18
9000543,20014,30018,2025-08-11,BUY,38.258483,132.862791,0.581845,USD,2025-08-11 12:58:33
9000544,20002,30005,2025-03-13,SELL,71.400067,142.590586,0.957168,USD,2025-03-13 18:09:37
9000545,20011,30021,2025-07-29,SELL,4.109589,433.223486,0.931518,USD,2025-07-29 16:37:42
9000546,20003,30033,2025-06-07,SELL,0.32597,0.580985,1.655553,USD,2025-06-07 18:43:09
9000547,20006,30001,2025-03-29,BUY,77.002621,193.574575,0.0,USD,2025-03-29 14:24:27
9000548,20005,30021,2025-02-04,BUY,65.826751,466.39185,2.14851,USD,2025-02-04 11:40:39
9000549,20003,30025,2025-05-24,BUY,32.039838,106.262274,0.43947,USD,2025-05-24 17:16:01
9000550,20003,30019,2025-05-15,BUY,2.121534,116.753607,1.390835,USD,2025-05-15 10:35:18
9000551,20001,30005,2025-09-20,BUY,14.36379,128.057567,2.758078,USD,2025-09-20 17:03:50
9000552,20008,30014,2025-12-08,BUY,14.466538,136.723699,0.573011,USD,2025-12-08 09:00:14
9000553,20012,30009,2025-10-15,BUY,63.934945,120.243439,1.884637,USD,2025-10-15 13:48:44
9000554,20001,30010,2025-03-05,BUY,41.516167,116.986076,0.671277,USD,2025-03-05 19:27:17
9000555,20011,30029,2025-04-09,SELL,0.229506,49657.476038,0.935806,USD,2025-04-09 17:58:08
9000556,20014,30008,2025-09-29,BUY,55.519726,120.98713,3.027563,USD,2025-09-29 15:19:24
9000557,20012,30012,2025-07-30,BUY,59.181381,119.961416,0.0,USD,2025-07-30 17:30:11
9000558,20010,30005,2025-05-05,BUY,46.547054,138.601316,0.0,USD,2025-05-05 18:16:03
9000559,20007,30031,2025-09-26,BUY,0.300334,93.871464,2.124583,USD,2025-09-26 14:49:36
9000560,20002,30032,2025-01-20,BUY,0.375939,312.689142,0.215872,USD,2025-01-20 16:01:03
9000561,20010,30024,2025-02-03,BUY,1.58396,57.61003,0.200545,USD,2025-02-03 14:03:23
9000562,20011,30035,2025-10-03,BUY,18.574407,112.050989,0.311043,USD,2025-10-03 16:43:24
9000563,20008,30013,2025-12-07,SELL,51.214928,118.538362,0.567332,USD,2025-12-07 19:25:21
9000564,20011,30003,2025-09-01,SELL,42.98686,713.927242,0.354185,USD,2025-09-01 18:32:56
9000565,20008,30016,2025-05-25,BUY,46.765759,109.816255,1.119141,USD,2025-05-25 18:51:33
9000566,20003,30008,2025-02-17,BUY,15.359324,112.78057,0.941998,USD,2025-02-17 12:56:33
9000567,20002,30016,2025-08-04,BUY,25.025784,113.693179,0.0,USD,2025-08-04 14:19:24
9000568,20012,30029,2025-03-30,BUY,0.321937,45956.372795,2.468558,USD,2025-03-30 15:17:37
9000569,20006,30030,2025-09-17,BUY,0.41807,2406.888188,0.64973,USD,2025-09-17 14:37:34
9000570,20002,30028,2025-01-19,BUY,52.314925,43.274593,0.943506,USD,2025-01-19 13:38:44
9000571,20004,30024,2025-07-25,BUY,21.543795,54.358551,1.403133,USD,2025-07-25 10:52:14
9000572,20010,30031,2025-06-13,SELL,0.211168,95.9176,0.049738,USD,2025-06-13 12:02:55
9000573,20013,30011,2025-04-24,SELL,2.709999,110.069942,1.190798,USD,2025-04-24 19:00:34
9000574,20003,30031,2025-04-30,SELL,0.135472,92.08923,2.04679,USD,2025-04-30 10:17:43
9000575,20013,30010,2025-03-27,SELL,75.803536,126.254648,0.513977,USD,2025-03-27 13:48:46
9000576,20006,30003,2025-08-23,SELL,22.183315,678.407191,1.662109,USD,2025-08-23 16:04:14
9000577,20011,30016,2025-10-01,BUY,77.850702,130.034207,0.996765,USD,2025-10-01 10:53:26
9000578,20006,30026,2025-07-22,BUY,54.061158,75.411807,0.0,USD,2025-07-22 14:20:07
9000579,20003,30021,2025-09-22,BUY,28.049215,493.004462,0.385216,USD,2025-09-22 18:09:28
9000580,20006,30016,2025-11-05,BUY,2.382359,137.056488,1.207604,USD,2025-11-05 14:30:13
9000581,20005,30033,2025-03-31,BUY,0.504656,0.573422,1.686785,USD,2025-03-31 18:06:41
9000582,20004,30027,2025-03-16,BUY,77.055874,199.370778,1.292377,USD,2025-03-16 18:41:51
9000583,20009,30003,2025-01-23,BUY,56.558901,718.129067,1.446404,USD,2025-01-23 12:00:00
9000584,20001,30001,2025-05-14,BUY,57.265396,185.562984,1.200062,USD,2025-05-14 19:23:21
9000585,20012,30026,2025-12-16,BUY,40.548943,80.799136,0.134436,USD,2025-12-16 17:33:10
9000586,20001,30015,2025-08-23,BUY,78.743068,122.738178,0.164067,USD,2025-08-23 10:33:38
9000587,20009,30023,2025-11-28,BUY,16.536711,273.98299,0.072369,USD,2025-11-28 12:49:52
9000588,20004,30032,2025-02-14,BUY,0.492802,314.26679,0.960909,USD,2025-02-14 12:56:54
9000589,20009,30016,2025-11-27,BUY,36.736974,122.799006,1.505905,USD,2025-11-27 12:35:03
9000590,20004,30018,2025-07-05,BUY,5.320761,125.947236,0.518095,USD,2025-07-05 15:28:53
9000591,20010,30021,2025-10-17,SELL,79.338323,550.597282,1.350582,USD,2025-10-17 19:32:34
9000592,20010,30020,2025-01-19,BUY,31.243838,120.599518,1.060879,USD,2025-01-19 15:13:54
9000593,20012,30035,2025-12-20,BUY,47.688885,118.388634,1.446018,USD,2025-12-20 12:35:17
9000594,20009,30029,2025-05-11,SELL,0.026592,45114.764739,0.32369,USD,2025-05-11 12:17:49
9000595,20009,30016,2025-04-02,SELL,9.488594,120.142227,1.554302,USD,2025-04-02 17:56:37
9000596,20013,30004,2026-01-05,SELL,63.813712,162.267187,1.601082,USD,2026-01-05 14:04:30
9000597,20013,30009,2025-09-08,BUY,22.46569,119.36372,0.685837,USD,2025-09-08 17:25:01
9000598,20014,30003,2025-03-26,BUY,6.535427,718.745591,1.582132,USD,2025-03-26 17:43:30
9000599,20012,30002,2026-01-04,BUY,56.9781,459.292196,0.461306,USD,2026-01-04 17:33:36
9000600,20014,30007,2025-09-29,BUY,38.488151,249.371469,1.007013,USD,2025-09-29 16:52:05
9000601,20011,30012,2025-01-28,SELL,8.391193,118.57409,0.486714,USD,2025-01-28 16:33:56
9000602,20009,30020,2025-10-25,SELL,50.93749,121.536681,1.098205,USD,2025-10-25 19:18:49
9000603,20010,30029,2025-07-03,SELL,0.217515,42765.918578,0.481778,USD,2025-07-03 09:25:04
9000604,20006,30015,2025-10-13,BUY,56.390393,124.141373,1.04218,USD,2025-10-13 13:29:25
9000605,20013,30033,2025-06-20,BUY,0.522686,0.592925,2.106379,USD,2025-06-20 18:16:54
9000606,20014,30029,2025-07-22,SELL,0.324503,50343.1645,0.906482,USD,2025-07-22 11:13:21
9000607,20003,30023,2025-05-01,BUY,62.460813,257.535755,0.604097,USD,2025-05-01 10:24:12
9000608,20002,30034,2025-11-04,BUY,29.704611,97.279856,1.670288,USD,2025-11-04 11:17:38
9000609,20009,30012,2025-05-30,SELL,77.854689,114.088138,1.015184,USD,2025-05-30 13:44:15
9000610,20008,30035,2026-01-08,SELL,32.127984,97.622497,1.272002,USD,2026-01-08 18:40:42
9000611,20010,30032,2025-03-22,BUY,0.588354,337.02384,1.892565,USD,2025-03-22 09:52:02
9000612,20006,30026,2025-11-07,SELL,75.825082,83.321521,1.870319,USD,2025-11-07 14:54:43
9000613,20004,30028,2025-02-03,SELL,16.871996,46.336509,1.286745,USD,2025-02-03 17:20:10
9000614,20005,30035,2025-12-30,BUY,32.612354,125.543146,1.82898,USD,2025-12-30 13:50:27
9000615,20012,30031,2025-01-28,BUY,0.560037,89.273746,1.70501,USD,2025-01-28 13:51:44
9000616,20005,30029,2025-02-06,BUY,0.3069,45799.995569,0.658067,USD,2025-02-06 18:05:40
9000617,20009,30003,2025-08-30,BUY,49.014497,732.862566,1.16255,USD,2025-08-30 13:33:21
9000618,20007,30013,2025-07-21,SELL,60.524573,105.050501,1.090057,USD,2025-07-21 16:23:49
9000619,20004,30016,2025-12-15,BUY,7.247006,133.747132,0.350067,USD,2025-12-15 15:49:12
9000620,20012,30032,2025-02-01,BUY,0.43106,304.697713,1.468188,USD,2025-02-01 16:17:48
9000621,20002,30007,2025-01-21,BUY,13.707963,211.065034,1.720589,USD,2025-01-21 09:32:24
9000622,20005,30017,2025-10-23,BUY,32.141049,140.399617,1.444871,USD,2025-10-23 11:52:38
9000623,20008,30013,2025-06-17,BUY,47.444284,122.232228,1.092643,USD,2025-06-17 11:26:05
9000624,20003,30034,2025-04-11,BUY,9.356364,104.056617,0.782575,USD,2025-04-11 09:15:06
9000625,20003,30016,2025-01-29,BUY,22.970861,125.482908,0.992525,USD,2025-01-29 19:19:24
9000626,20002,30009,2025-04-19,SELL,23.601104,116.588428,0.0,USD,2025-04-19 15:00:36
9000627,20006,30034,2025-09-11,SELL,18.273933,108.387654,0.342208,USD,2025-09-11 18:31:16
9000628,20014,30024,2025-05-06,BUY,3.737406,57.373338,1.80984,USD,2025-05-06 10:36:25
9000629,20009,30035,2025-12-03,BUY,10.901966,119.383882,0.818017,USD,2025-12-03 19:30:48
9000630,20007,30030,2025-04-14,BUY,0.128421,2655.348029,1.644923,USD,2025-04-14 10:42:25
9000631,20012,30002,2025-04-11,BUY,51.354796,426.532686,0.890546,USD,2025-04-11 16:01:58
9000632,20008,30029,2025-06-05,SELL,0.297551,50392.802146,0.105106,USD,2025-06-05 11:08:34
9000633,20011,30012,2025-12-06,BUY,67.050233,121.824291,0.666943,USD,2025-12-06 10:22:12
9000634,20005,30004,2025-12-17,BUY,52.313894,158.44852,0.032388,USD,2025-12-17 10:32:07
9000635,20003,30017,2025-03-01,BUY,27.20097,126.563391,1.043671,USD,2025-03-01 15:29:27
9000636,20014,30030,2025-12-09,BUY,0.47182,3456.398483,1.96174,USD,2025-12-09 19:21:53
9000637,20008,30001,2025-10-18,SELL,73.683164,194.582116,0.514682,USD,2025-10-18 18:27:58
9000638,20002,30014,2025-08-25,BUY,32.676656,124.441369,0.993109,USD,2025-08-25 19:35:04
9000639,20001,30034,2025-10-30,BUY,39.248064,104.544916,0.178911,USD,2025-10-30 15:38:27
9000640,20014,30004,2026-01-16,BUY,44.773843,138.886329,1.110582,USD,2026-01-16 18:57:19
9000641,20003,30011,2026-01-12,SELL,59.500252,128.770036,1.411174,USD,2026-01-12 18:24:51
9000642,20014,30025,2025-02-25,BUY,49.947025,102.398212,0.0,USD,2025-02-25 13:58:46
9000643,20014,30033,2025-09-14,BUY,0.585108,0.633263,1.002203,USD,2025-09-14 14:05:42
9000644,20011,30029,2025-08-27,SELL,0.502969,51565.457698,2.393473,USD,2025-08-27 15:07:36
9000645,20006,30033,2025-05-08,SELL,0.310242,0.660752,0.886836,USD,2025-05-08 16:31:04
9000646,20001,30008,2025-03-15,BUY,77.190142,125.262212,0.401137,USD,2025-03-15 13:53:19
9000647,20002,30025,2025-12-06,BUY,25.609472,104.451467,0.793881,USD,2025-12-06 19:34:48
9000648,20014,30008,2025-11-23,BUY,71.202727,159.011571,1.220671,USD,2025-11-23 12:53:15
9000649,20013,30009,2025-11-02,SELL,52.169884,146.538284,1.058875,USD,2025-11-02 17:12:00
9000650,20004,30008,2025-01-27,SELL,69.847595,125.619598,0.194307,USD,2025-01-27 09:48:24
9000651,20011,30026,2025-08-11,SELL,37.396262,72.144833,0.313227,USD,2025-08-11 12:30:37
9000652,20011,30023,2025-08-01,SELL,56.131287,234.569184,1.720799,USD,2025-08-01 18:28:58
9000653,20007,30012,2025-01-24,BUY,77.505111,121.055429,0.0,USD,2025-01-24 15:54:35
9000654,20009,30024,2025-06-11,BUY,64.263412,60.359436,1.508115,USD,2025-06-11 16:14:32
9000655,20004,30012,2026-01-09,BUY,77.461301,147.719505,1.162741,USD,2026-01-09 19:24:50
9000656,20003,30007,2025-03-25,SELL,34.716439,236.193011,0.635299,USD,2025-03-25 16:16:51
9000657,20011,30033,2025-12-20,SELL,0.204423,0.607025,1.785303,USD,2025-12-20 09:58:28
9000658,20002,30020,2025-02-02,BUY,25.852423,118.78789,1.518382,USD,2025-02-02 13:28:40
9000659,20004,30026,2025-11-13,BUY,25.569553,75.002246,1.188316,USD,2025-11-13 15:17:14
9000660,20006,30035,2025-08-31,BUY,47.430691,104.510408,0.846231,USD,2025-08-31 16:24:31
9000661,20014,30026,2025-09-18,SELL,45.409436,88.236836,0.304487,USD,2025-09-18 19:28:15
9000662,20006,30022,2025-07-28,BUY,12.376255,386.20138,1.400716,USD,2025-07-28 10:10:53
9000663,20008,30033,2025-10-31,BUY,0.065862,0.611593,0.999351,USD,2025-10-31 16:06:53
9000664,20009,30003,2025-08-17,BUY,75.954449,734.051095,0.214774,USD,2025-08-17 18:34:19
9000665,20002,30027,2025-12-01,SELL,66.087814,228.567897,1.173828,USD,2025-12-01 10:35:36
9000666,20001,30012,2025-08-18,SELL,33.059155,120.45177,1.932973,USD,2025-08-18 14:15:07
9000667,20002,30012,2025-09-11,BUY,77.315695,109.71999,0.772386,USD,2025-09-11 17:06:41
9000668,20001,30029,2025-04-21,BUY,0.179192,44694.469587,0.814791,USD,2025-04-21 17:12:22
9000669,20003,30024,2025-04-07,SELL,60.031655,59.105939,1.129588,USD,2025-04-07 10:38:03
9000670,20011,30029,2025-07-30,SELL,0.440565,43260.432465,1.191041,USD,2025-07-30 11:06:37
9000671,20008,30013,2025-09-03,BUY,71.173504,130.089084,2.593078,USD,2025-09-03 18:05:48
9000672,20009,30028,2025-10-30,BUY,40.719892,44.230014,0.413772,USD,2025-10-30 10:09:27
9000673,20011,30033,2025-12-16,BUY,0.025279,0.550324,1.307878,USD,2025-12-16 12:36:25
9000674,20005,30017,2025-04-13,BUY,16.004689,123.1735,0.358441,USD,2025-04-13 14:51:20
9000675,20013,30025,2025-06-20,BUY,22.384005,102.670584,1.728302,USD,2025-06-20 17:18:32
9000676,20002,30015,2025-04-13,BUY,38.185379,110.377113,2.211819,USD,2025-04-13 09:04:25
9000677,20013,30027,2025-12-17,BUY,60.170922,224.985252,0.589866,USD,2025-12-17 19:16:39
9000678,20001,30021,2025-03-15,SELL,38.502969,455.179046,0.0,USD,2025-03-15 18:42:59
9000679,20006,30024,2025-03-01,BUY,5.510486,54.096793,1.248369,USD,2025-03-01 17:23:24
9000680,20013,30015,2025-12-29,BUY,52.497579,167.365648,0.0,USD,2025-12-29 11:41:00
9000681,20012,30012,2025-10-11,BUY,65.605286,131.326379,1.529197,USD,2025-10-11 17:57:55
9000682,20008,30009,2025-05-25,BUY,54.536842,121.871451,0.0,USD,2025-05-25 11:42:30
9000683,20006,30003,2025-03-14,BUY,71.804281,718.793743,1.573561,USD,2025-03-14 15:14:17
9000684,20002,30024,2025-01-19,BUY,26.324839,51.663717,0.647576,USD,2025-01-19 18:04:10
9000685,20001,30034,2025-10-01,SELL,15.98205,118.076897,1.907258,USD,2025-10-01 09:23:13
9000686,20004,30005,2025-08-08,BUY,44.86837,144.345381,1.506896,USD,2025-08-08 14:45:00
9000687,20001,30011,2025-06-29,BUY,43.93527,107.824549,1.474046,USD,2025-06-29 18:31:25
9000688,20003,30001,2025-03-14,BUY,2.963902,172.136278,0.360939,USD,2025-03-14 15:51:26
9000689,20009,30022,2025-11-03,SELL,20.318695,393.475835,0.519253,USD,2025-11-03 17:40:21
9000690,20002,30012,2026-01-14,SELL,35.584737,107.455092,0.881126,USD,2026-01-14 15:15:04
9000691,20001,30019,2025-07-01,BUY,2.365756,138.763667,1.790758,USD,2025-07-01 12:59:17
9000692,20011,30010,2025-05-29,SELL,71.19413,121.009446,1.391485,USD,2025-05-29 16:01:47
9000693,20001,30019,2025-08-06,BUY,79.570576,131.583408,0.63757,USD,2025-08-06 11:56:04
9000694,20009,30022,2025-12-03,BUY,46.2129,444.975052,0.871613,USD,2025-12-03 17:59:48
9000695,20001,30006,2025-11-06,BUY,9.914403,374.661108,1.235577,USD,2025-11-06 14:11:15
9000696,20003,30029,2025-05-24,SELL,0.294321,48386.60356,0.659117,USD,2025-05-24 09:14:03
9000697,20012,30020,2025-06-04,SELL,27.303573,117.33549,0.226091,USD,2025-06-04 15:47:44
9000698,20011,30017,2026-01-06,BUY,37.68367,145.384686,0.770619,USD,2026-01-06 19:30:16
9000699,20009,30010,2025-01-25,BUY,5.11372,117.137962,0.232646,USD,2025-01-25 12:35:53
9000700,20010,30025,2025-10-09,SELL,19.494111,104.236137,1.57498,USD,2025-10-09 10:31:41
9000701,20012,30001,2025-09-19,BUY,26.532346,199.202875,0.872854,USD,2025-09-19 11:46:37
9000702,20011,30011,2025-05-14,BUY,57.816776,135.87523,2.126498,USD,2025-05-14 10:25:29
9000703,20009,30031,2025-02-28,BUY,0.514496,87.827778,0.0,USD,2025-02-28 11:50:48
9000704,20006,30029,2025-12-14,SELL,0.52497,39706.219395,0.575892,USD,2025-12-14 18:41:40
9000705,20004,30023,2025-03-05,BUY,76.680369,232.164762,0.403922,USD,2025-03-05 13:31:53
9000706,20002,30008,2025-11-28,BUY,61.73237,127.701632,0.633497,USD,2025-11-28 13:40:00
9000707,20009,30010,2025-05-29,BUY,12.802552,114.935016,0.0,USD,2025-05-29 11:28:17
9000708,20004,30014,2025-11-23,BUY,42.821859,143.134055,0.833526,USD,2025-11-23 17:18:07
9000709,20012,30008,2025-08-28,SELL,22.652572,125.877508,0.653313,USD,2025-08-28 13:11:36
9000710,20011,30020,2025-11-04,SELL,54.113818,155.021489,0.547803,USD,2025-11-04 16:37:46
9000711,20014,30027,2025-08-18,SELL,52.838144,206.144125,0.0,USD,2025-08-18 18:37:41
9000712,20013,30028,2025-11-27,BUY,26.063475,44.18758,1.461755,USD,2025-11-27 13:01:09
9000713,20014,30022,2025-08-10,SELL,4.710189,427.408175,2.060811,USD,2025-08-10 19:46:47
9000714,20002,30017,2025-08-29,SELL,71.115811,131.191059,0.371143,USD,2025-08-29 19:52:48
9000715,20014,30033,2025-10-30,SELL,0.084614,0.57145,0.712283,USD,2025-10-30 15:14:51
9000716,20010,30011,2025-06-23,SELL,4.066223,135.747103,1.433108,USD,2025-06-23 10:21:19
9000717,20001,30008,2025-10-25,SELL,34.926384,126.66042,0.14657,USD,2025-10-25 12:14:00
9000718,20006,30003,2025-04-29,BUY,36.994424,710.31739,1.615106,USD,2025-04-29 18:48:38
9000719,20001,30027,2025-03-15,BUY,28.700773,194.76203,1.429879,USD,2025-03-15 13:54:11
9000720,20014,30020,2025-05-28,BUY,57.021048,111.391584,0.203333,USD,2025-05-28 19:20:15
9000721,20009,30013,2025-11-20,SELL,25.468927,136.633316,1.30242,USD,2025-11-20 15:44:14
9000722,20011,30004,2025-06-18,BUY,47.276483,165.7411,1.666723,USD,2025-06-18 17:44:43
9000723,20011,30012,2025-07-26,BUY,53.426353,128.947583,0.65563,USD,2025-07-26 17:49:24
9000724,20003,30032,2025-07-13,SELL,0.499363,363.987905,0.233664,USD,2025-07-13 17:34:18
9000725,20007,30009,2025-05-15,BUY,44.917049,128.064993,0.327042,USD,2025-05-15 18:46:43
9000726,20014,30029,2025-06-18,BUY,0.152953,38614.893342,0.0,USD,2025-06-18 18:34:22
9000727,20001,30008,2025-02-09,SELL,15.427385,116.855839,2.330188,USD,2025-02-09 09:25:16
9000728,20007,30023,2025-07-28,SELL,52.200068,264.910721,0.0,USD,2025-07-28 16:44:23
9000729,20011,30022,2025-02-01,BUY,60.724335,384.526459,0.594329,USD,2025-02-01 18:36:28
9000730,20002,30006,2025-05-01,BUY,39.397492,350.510421,0.317178,USD,2025-05-01 17:09:09
9000731,20013,30028,2025-06-24,BUY,13.517743,46.594567,0.530312,USD,2025-06-24 17:38:41
9000732,20013,30028,2025-10-23,SELL,70.477553,53.905893,0.266224,USD,2025-10-23 18:25:29
9000733,20001,30016,2025-10-22,BUY,23.330721,133.651146,2.395704,USD,2025-10-22 15:22:31
9000734,20006,30009,2025-10-31,SELL,21.920489,124.715799,0.67095,USD,2025-10-31 17:34:14
9000735,20008,30032,2025-10-06,BUY,0.396821,328.683549,0.441859,USD,2025-10-06 10:14:13
9000736,20003,30015,2025-09-18,BUY,69.298766,115.522587,1.091472,USD,2025-09-18 15:50:08
9000737,20011,30006,2025-04-05,BUY,71.059692,333.143979,1.964927,USD,2025-04-05 11:23:25
9000738,20013,30028,2025-09-12,SELL,19.456356,44.991951,0.0,USD,2025-09-12 19:28:03
9000739,20010,30025,2025-12-06,BUY,48.800629,93.964442,0.55122,USD,2025-12-06 14:00:47
9000740,20007,30003,2025-08-01,BUY,11.705833,891.028129,1.35606,USD,2025-08-01 18:37:13
9000741,20001,30019,2025-10-30,BUY,34.206331,148.901264,1.275053,USD,2025-10-30 19:10:04
9000742,20009,30017,2025-09-18,BUY,35.656092,136.3202,1.03181,USD,2025-09-18 18:21:27
9000743,20008,30029,2025-03-31,BUY,0.341335,44818.233061,1.424213,USD,2025-03-31 17:02:53
9000744,20007,30014,2025-08-22,BUY,23.476445,123.9551,0.274699,USD,2025-08-22 14:29:26
9000745,20007,30015,2025-10-26,BUY,66.823565,111.427408,1.132661,USD,2025-10-26 19:16:35
9000746,20008,30026,2025-09-14,SELL,65.543038,79.076909,1.757514,USD,2025-09-14 14:12:21
9000747,20008,30031,2025-11-06,BUY,0.219447,84.733879,1.095102,USD,2025-11-06 10:06:41
9000748,20010,30017,2025-03-18,SELL,66.162136,122.155746,1.7245,USD,2025-03-18 17:48:47
9000749,20008,30001,2025-10-12,SELL,78.282972,173.049209,0.968322,USD,2025-10-12 10:01:08
9000750,20008,30017,2025-03-19,SELL,63.353962,115.864637,1.597241,USD,2025-03-19 10:36:45
9000751,20010,30015,2025-12-19,BUY,10.473827,134.167647,1.563948,USD,2025-12-19 09:24:27
9000752,20013,30015,2025-04-21,SELL,19.670591,125.204624,1.855644,USD,2025-04-21 17:58:44
9000753,20003,30021,2025-04-07,BUY,43.155738,448.132757,0.903342,USD,2025-04-07 14:54:16
9000754,20013,30011,2025-09-01,BUY,75.31056,143.982852,0.816809,USD,2025-09-01 13:45:48
9000755,20003,30004,2025-12-19,BUY,78.8094,181.161768,1.265184,USD,2025-12-19 09:43:35
9000756,20011,30002,2025-07-04,BUY,15.937135,496.915817,0.838537,USD,2025-07-04 19:01:41
9000757,20012,30008,2025-05-23,BUY,47.516011,112.052235,0.900865,USD,2025-05-23 16:21:17
9000758,20013,30023,2025-10-02,SELL,78.093798,229.403399,0.804199,USD,2025-10-02 09:06:30
9000759,20013,30014,2025-05-04,SELL,50.452729,122.655511,0.926457,USD,2025-05-04 13:42:35
9000760,20011,30003,2025-11-27,BUY,41.77465,602.254964,0.374101,USD,2025-11-27 11:20:51
9000761,20002,30003,2025-05-10,BUY,55.515953,710.164103,0.032886,USD,2025-05-10 11:52:03
9000762,20001,30003,2025-04-01,SELL,37.348107,642.670685,1.672405,USD,2025-04-01 13:57:30
9000763,20011,30001,2025-05-28,BUY,60.5352,200.284725,1.328618,USD,2025-05-28 12:20:36
9000764,20011,30031,2025-08-18,SELL,0.303372,107.934977,0.679565,USD,2025-08-18 15:59:02
9000765,20001,30019,2025-07-10,BUY,30.095342,130.598515,0.020645,USD,2025-07-10 09:11:54
9000766,20003,30033,2025-06-27,SELL,0.303329,0.509656,1.219097,USD,2025-06-27 18:23:09
9000767,20009,30031,2025-04-04,BUY,0.269285,87.973195,0.0,USD,2025-04-04 09:33:32
9000768,20008,30005,2025-05-17,BUY,32.386012,153.449631,1.065613,USD,2025-05-17 15:29:59
9000769,20002,30032,2025-11-25,BUY,0.572077,393.103433,1.120026,USD,2025-11-25 13:32:56
9000770,20005,30034,2025-05-19,SELL,30.727777,84.170769,0.39749,USD,2025-05-19 09:07:19
9000771,20005,30026,2025-04-14,BUY,60.120506,69.253571,0.532188,USD,2025-04-14 18:08:41
9000772,20003,30016,2025-09-16,BUY,44.261672,148.485627,2.254169,USD,2025-09-16 10:06:47
9000773,20005,30019,2025-04-16,BUY,56.402174,128.300567,0.579211,USD,2025-04-16 18:36:08
9000774,20009,30025,2025-10-02,SELL,76.945436,120.372627,0.646448,USD,2025-10-02 09:59:24
9000775,20006,30004,2026-01-02,BUY,40.54589,172.636587,1.069909,USD,2026-01-02 13:44:56
9000776,20001,30027,2025-07-09,BUY,3.257103,219.419196,1.20154,USD,2025-07-09 13:31:06
9000777,20001,30031,2025-10-12,BUY,0.44256,94.229759,2.031669,USD,2025-10-12 12:26:27
9000778,20013,30016,2025-03-17,SELL,1.10147,119.44451,2.13628,USD,2025-03-17 17:26:16
9000779,20012,30008,2025-08-13,SELL,16.169284,118.858964,1.349023,USD,2025-08-13 10:48:17
9000780,20001,30019,2025-06-02,BUY,46.838054,124.311832,1.363155,USD,2025-06-02 09:46:17
9000781,20013,30016,2025-12-19,SELL,24.369995,144.952055,0.605563,USD,2025-12-19 09:36:26
9000782,20009,30013,2025-12-11,SELL,28.435726,131.560851,0.685698,USD,2025-12-11 14:49:55
9000783,20012,30009,2025-08-15,SELL,48.654549,134.479107,0.777567,USD,2025-08-15 10:44:22
9000784,20011,30010,2025-12-16,BUY,14.012702,124.175738,0.702618,USD,2025-12-16 09:22:53
9000785,20004,30009,2025-10-02,SELL,64.827104,146.761174,0.933365,USD,2025-10-02 17:58:06
9000786,20007,30024,2025-03-27,BUY,3.48423,58.445373,0.150229,USD,2025-03-27 13:01:09
9000787,20005,30015,2025-12-16,SELL,42.697157,148.235598,2.849408,USD,2025-12-16 09:28:04
9000788,20013,30001,2025-05-28,BUY,59.430113,209.106424,2.470254,USD,2025-05-28 15:17:10
9000789,20011,30001,2025-12-13,SELL,37.492091,177.901635,1.632928,USD,2025-12-13 13:36:13
9000790,20011,30023,2025-10-14,SELL,1.515507,225.406404,1.776056,USD,2025-10-14 11:30:30
9000791,20009,30013,2025-08-11,BUY,5.372633,124.231031,1.308489,USD,2025-08-11 10:44:12
9000792,20003,30019,2025-10-01,BUY,12.037925,120.169639,1.171783,USD,2025-10-01 15:10:16
9000793,20007,30008,2025-04-13,BUY,73.2547,120.226414,1.437208,USD,2025-04-13 16:47:43
9000794,20005,30026,2025-08-28,BUY,14.530599,75.604304,0.39747,USD,2025-08-28 10:41:00
9000795,20004,30012,2025-06-03,SELL,45.637569,129.793727,1.171073,USD,2025-06-03 10:05:17
9000796,20004,30016,2025-02-01,BUY,69.468617,123.826526,1.084835,USD,2025-02-01 15:16:49
9000797,20006,30013,2025-11-16,BUY,24.585286,146.509044,1.491786,USD,2025-11-16 11:44:12
9000798,20010,30002,2025-08-03,BUY,28.012825,476.563404,1.478327,USD,2025-08-03 14:12:20
9000799,20001,30019,2025-02-19,BUY,1.056632,127.357063,0.458879,USD,2025-02-19 16:04:40
9000800,20010,30013,2025-07-11,BUY,68.510924,119.739106,0.60379,USD,2025-07-11 19:34:25
